CustomerID,Recency,Frequency,MonetaryValue,R rank_norm,F rank_norm,M rank_norm,RFM_Score,CustomerID_Segment
16042.0,21,136,2153.0,78.17,74.45,74.71,7515.1,Mid Value Customers
16043.0,37,73,1856.59,68.22,59.16,71.24,6716.3,Low Value Customers
16044.0,434,19,340.84,16.83,23.5,26.29,2403.4,Lost Customers
16045.0,119,159,3187.03,47.57,78.07,82.4,7587.65,Mid Value Customers
16046.0,561,22,235.78,8.98,26.89,18.11,1937.45,Lost Customers
16047.0,681,1,107.14,2.4,1.28,5.92,400.0,Lost Customers
16048.0,85,38,1056.53,52.16,40.81,56.65,5122.45,Lost Customers
16049.0,39,485,1899.68,67.27,95.0,71.66,7800.35,Mid Value Customers
16050.0,173,21,300.7,41.94,25.91,22.55,2646.65,Lost Customers
16051.0,681,12,188.44,2.4,15.05,14.14,1265.2,Lost Customers
16052.0,53,34,362.06,61.67,37.73,28.14,3604.65,Lost Customers
16053.0,32,197,3606.14,70.33,82.3,84.4,8165.95,High Value Customers
16054.0,144,127,2090.68,44.97,72.86,73.93,6926.5,Low Value Customers
16055.0,220,8,134.8,37.48,10.01,8.89,1351.45,Lost Customers
16056.0,44,66,664.85,65.31,56.26,43.47,5058.3,Lost Customers
16057.0,3,265,3202.07,94.77,87.54,82.43,8581.4,High Value Customers
16058.0,405,2,62.7,21.31,3.05,3.37,596.5,Lost Customers
16059.0,65,391,3217.77,57.42,92.99,82.53,8190.15,High Value Customers
16060.0,400,24,541.95,21.89,28.9,38.14,3293.05,Lost Customers
16061.0,268,5,44.95,33.51,6.13,2.68,833.95,Lost Customers
16062.0,9,185,2863.45,87.86,81.29,80.07,8160.45,High Value Customers
16063.0,259,23,335.32,34.56,27.91,25.83,2776.35,Lost Customers
16064.0,724,17,111.0,1.31,21.03,6.37,1000.9,Lost Customers
16065.0,364,355,2365.62,27.9,91.75,76.51,7379.05,Mid Value Customers
16066.0,16,101,1521.87,82.19,67.79,66.29,6912.5,Low Value Customers
16067.0,562,77,3026.19,8.9,60.7,81.22,6421.6,Low Value Customers
16068.0,593,35,122.93,7.16,38.64,7.67,1688.45,Lost Customers
16069.0,417,25,457.7,19.47,29.79,34.23,3068.4,Lost Customers
16070.0,21,33,852.15,78.17,36.94,50.25,5044.5,Lost Customers
16071.0,44,73,1076.8,65.31,59.16,57.22,5901.55,Lost Customers
16072.0,287,531,4328.89,32.1,95.71,87.29,8153.75,High Value Customers
16073.0,291,2,94.35,31.78,3.05,5.0,843.2,Lost Customers
16074.0,389,25,265.25,23.64,29.79,20.43,2371.95,Lost Customers
16075.0,502,42,726.98,12.22,43.63,45.76,4009.0,Lost Customers
16076.0,2,131,2173.53,96.7,73.64,74.94,7781.4,Mid Value Customers
16077.0,573,9,600.0,8.33,11.22,40.58,2693.45,Lost Customers
16078.0,283,39,362.99,32.29,41.56,28.24,3284.35,Lost Customers
16079.0,16,21,1352.0,82.19,25.91,63.61,5508.7,Lost Customers
16080.0,81,33,472.9,52.85,36.94,34.87,3818.8,Lost Customers
16081.0,55,368,4460.18,61.3,92.2,87.88,8518.9,High Value Customers
16082.0,669,16,106.75,3.01,19.82,5.89,963.7,Lost Customers
16083.0,100,71,2351.42,49.85,58.31,76.42,6700.15,Low Value Customers
16084.0,298,38,436.18,31.48,40.81,32.99,3510.95,Lost Customers
16085.0,22,377,2337.73,77.15,92.58,76.34,8133.35,High Value Customers
16086.0,58,130,2862.91,60.19,73.47,80.04,7509.15,Mid Value Customers
16087.0,388,10,1739.92,23.79,12.4,69.69,4561.8,Lost Customers
16088.0,575,6,1437.43,8.23,7.47,65.11,3928.6,Lost Customers
16089.0,385,47,271.44,24.35,46.95,20.89,2922.7,Lost Customers
16090.0,623,18,205.91,5.43,22.26,15.55,1604.5,Lost Customers
16091.0,154,18,315.06,43.97,22.26,24.2,2658.35,Lost Customers
16092.0,98,94,1515.49,50.14,65.95,66.22,6372.7,Low Value Customers
16093.0,106,1,17.0,49.24,1.28,1.99,886.45,Lost Customers
16094.0,11,211,3599.16,85.58,83.58,84.35,8430.35,High Value Customers
16095.0,455,30,447.05,15.24,34.59,33.6,3114.3,Lost Customers
16096.0,263,66,1584.97,34.07,56.26,67.25,5897.6,Lost Customers
16097.0,239,10,185.05,36.12,12.4,13.75,1670.05,Lost Customers
16098.0,87,150,4448.1,51.76,76.81,87.82,7910.8,Mid Value Customers
16099.0,49,70,1568.25,63.78,57.96,67.03,6382.15,Low Value Customers
16100.0,462,37,582.64,14.75,40.06,39.95,3620.3,Lost Customers
16101.0,8,200,3167.42,89.37,82.51,82.21,8337.4,High Value Customers
16102.0,41,57,1842.14,66.6,52.44,71.09,6482.15,Low Value Customers
16103.0,6,207,6002.76,91.94,83.31,91.42,8906.5,High Value Customers
16104.0,61,241,2515.36,59.05,85.85,77.73,7736.4,Mid Value Customers
16105.0,248,110,2386.19,35.36,69.72,76.71,6841.05,Low Value Customers
16106.0,65,6,108.38,57.42,7.47,6.09,1420.35,Lost Customers
16107.0,17,31,3204.16,81.17,35.44,82.46,6816.05,Low Value Customers
16108.0,84,143,2171.93,52.42,75.68,74.89,7175.65,Mid Value Customers
16109.0,218,32,923.58,37.64,36.17,52.57,4541.05,Lost Customers
16110.0,44,430,1819.27,65.31,94.0,70.78,7692.55,Mid Value Customers
16111.0,427,73,562.48,18.05,59.16,39.06,4193.85,Lost Customers
16112.0,142,16,195.74,45.23,19.82,14.76,2084.85,Lost Customers
16113.0,182,30,161.38,41.21,34.59,11.54,2290.55,Lost Customers
16114.0,170,8,135.75,42.36,10.01,9.05,1433.45,Lost Customers
16115.0,9,419,2575.14,87.86,93.82,78.17,8431.85,High Value Customers
16116.0,205,35,592.88,38.93,38.64,40.29,3959.1,Lost Customers
16117.0,189,90,650.05,40.41,64.84,42.8,4905.35,Lost Customers
16118.0,392,47,4255.43,23.28,46.95,86.92,6538.3,Low Value Customers
16119.0,7,54,1720.81,90.93,51.2,69.42,6718.05,Low Value Customers
16120.0,58,94,3041.91,60.19,65.95,81.39,7357.8,Mid Value Customers
16121.0,56,345,1457.19,61.03,91.26,65.48,7254.65,Mid Value Customers
16122.0,72,54,1001.34,55.48,51.2,54.81,5382.75,Lost Customers
16123.0,51,16,307.78,62.6,19.82,23.46,2823.9,Lost Customers
16124.0,315,88,1709.39,30.2,64.28,69.24,6189.6,Low Value Customers
16125.0,366,287,4587.65,27.56,88.8,88.29,7933.35,Mid Value Customers
16126.0,28,382,14646.8,73.28,92.75,97.59,9249.15,Top Customers
16127.0,38,75,801.31,67.8,59.98,48.54,5486.1,Lost Customers
16128.0,17,187,3748.4,81.17,81.47,85.02,8337.75,High Value Customers
16129.0,406,96,1396.05,21.18,66.58,64.36,5854.9,Lost Customers
16130.0,421,55,987.48,18.89,51.64,54.49,4829.5,Lost Customers
16131.0,51,225,9866.27,62.6,84.59,95.74,8742.4,High Value Customers
16132.0,543,17,664.2,9.96,21.03,43.45,3170.05,Lost Customers
16133.0,3,584,22228.88,94.77,96.26,98.72,9738.95,Top Customers
16134.0,21,120,2119.99,78.17,71.63,74.34,7410.15,Mid Value Customers
16135.0,262,39,819.45,34.18,41.56,49.04,4456.7,Lost Customers
16136.0,59,48,921.08,59.72,47.53,52.46,5207.0,Lost Customers
16137.0,679,28,422.7,2.64,32.67,32.26,2794.0,Lost Customers
16138.0,367,38,894.45,27.47,40.81,51.35,4460.6,Lost Customers
16139.0,18,57,1111.15,80.18,52.44,58.11,5971.95,Lost Customers
16140.0,52,66,1536.19,62.09,56.26,66.63,6283.8,Low Value Customers
16141.0,87,50,955.94,51.76,48.75,53.65,5189.65,Lost Customers
16142.0,249,37,535.34,35.28,40.06,37.73,3806.15,Lost Customers
16143.0,2,228,4866.88,96.7,84.78,88.94,8885.6,High Value Customers
16144.0,246,1,175.2,35.54,1.28,12.95,1283.75,Lost Customers
16145.0,8,418,6693.6,89.37,93.76,92.75,9254.6,Top Customers
16146.0,156,41,946.38,43.67,42.86,53.32,4873.45,Lost Customers
16147.0,133,140,2367.02,46.11,75.12,76.52,7153.85,Mid Value Customers
16148.0,295,12,370.37,31.66,15.05,28.63,2501.05,Lost Customers
16149.0,4,30,422.22,93.18,34.59,32.23,4208.05,Lost Customers
16150.0,38,251,4154.69,67.8,86.57,86.55,8374.35,High Value Customers
16151.0,598,1,-4217.59,6.76,1.28,0.1,145.3,Lost Customers
16152.0,268,29,1829.04,33.51,33.63,70.94,5413.25,Lost Customers
16153.0,49,229,5037.51,63.78,84.85,89.38,8418.1,High Value Customers
16154.0,681,1,-10.5,2.4,1.28,1.19,139.85,Lost Customers
16155.0,381,50,781.05,25.06,48.75,47.78,4466.3,Lost Customers
16156.0,8,277,5933.59,89.37,88.24,91.3,9009.25,Top Customers
16157.0,15,19,644.24,83.2,23.5,42.61,4296.55,Lost Customers
16158.0,521,36,611.32,11.15,39.46,41.2,3617.05,Lost Customers
16159.0,281,53,1230.29,32.5,50.57,60.92,5355.2,Lost Customers
16160.0,63,22,1009.45,58.45,26.89,55.2,4719.45,Lost Customers
16161.0,1,1177,12448.96,98.33,99.21,96.9,9780.75,Top Customers
16162.0,251,2,37.4,35.22,3.05,2.42,752.9,Lost Customers
16163.0,224,80,2263.63,37.38,61.49,75.73,6570.55,Low Value Customers
16164.0,16,35,802.53,82.19,38.64,48.6,5065.05,Lost Customers
16165.0,504,1,79.9,12.11,1.28,4.2,451.05,Lost Customers
16166.0,427,26,327.48,18.05,30.7,25.19,2577.2,Lost Customers
16167.0,413,71,1149.87,20.13,58.31,59.14,5303.95,Lost Customers
16168.0,10,319,10539.08,86.63,90.32,96.06,9292.35,Top Customers
16169.0,7,85,1822.97,90.93,63.22,70.85,7157.3,Mid Value Customers
16170.0,50,452,6813.67,63.17,94.34,92.88,8886.15,High Value Customers
16171.0,58,3,73.2,60.19,4.01,3.79,1231.6,Lost Customers
16172.0,94,113,1884.55,50.7,70.36,71.41,6798.85,Low Value Customers
16173.0,15,87,1406.57,83.2,63.99,64.51,6715.75,Low Value Customers
16174.0,125,65,2246.75,47.01,55.92,75.53,6536.9,Low Value Customers
16175.0,93,98,1836.44,50.86,67.15,70.99,6681.85,Low Value Customers
16176.0,420,81,1964.04,19.07,61.82,72.42,6123.75,Low Value Customers
16177.0,49,128,2141.61,63.78,73.1,74.52,7248.3,Mid Value Customers
16178.0,137,25,612.6,45.68,29.79,41.27,3848.75,Lost Customers
16179.0,60,11,215.83,59.29,13.69,16.39,2201.5,Lost Customers
16180.0,99,347,16170.27,49.97,91.43,97.88,8875.85,High Value Customers
16181.0,72,11,305.54,55.48,13.69,23.12,2514.5,Lost Customers
16182.0,71,51,9971.65,55.88,49.29,95.81,7586.45,Mid Value Customers
16183.0,66,41,1077.81,57.11,42.86,57.25,5291.2,Lost Customers
16184.0,63,46,1155.54,58.45,46.4,59.22,5525.85,Lost Customers
16185.0,16,40,644.72,82.19,42.17,42.65,4843.7,Lost Customers
16186.0,22,512,8983.91,77.15,95.44,94.93,9241.6,Top Customers
16187.0,31,297,6841.24,70.99,89.25,92.9,8851.85,High Value Customers
16188.0,44,75,1077.71,65.31,59.98,57.24,5927.25,Lost Customers
16189.0,15,11,215.48,83.2,13.69,16.32,2556.3,Lost Customers
16190.0,39,119,2723.55,67.27,71.42,79.05,7499.4,Mid Value Customers
16191.0,2,255,15162.12,96.7,86.89,97.63,9426.85,Top Customers
16192.0,735,11,351.3,0.35,13.69,27.31,1918.0,Lost Customers
16193.0,236,38,630.43,36.45,40.81,41.97,4079.4,Lost Customers
16194.0,374,8,308.6,26.39,10.01,23.54,1990.85,Lost Customers
16195.0,722,16,323.25,1.51,19.82,24.84,1983.45,Lost Customers
16196.0,488,4,93.3,12.96,4.97,4.87,611.35,Lost Customers
16197.0,468,93,2016.71,14.24,65.7,73.09,6204.55,Low Value Customers
16198.0,74,33,1030.04,54.66,36.94,55.86,5000.4,Lost Customers
16199.0,391,10,942.75,23.44,12.4,53.25,3652.35,Lost Customers
16200.0,3,614,5629.95,94.77,96.53,90.74,9308.15,Top Customers
16201.0,2,128,2070.17,96.7,73.1,73.76,7700.3,Mid Value Customers
16202.0,360,126,2467.04,28.22,72.64,77.36,6857.3,Low Value Customers
16203.0,58,67,1110.79,60.19,56.61,58.09,5796.1,Lost Customers
16204.0,22,102,939.24,77.15,67.99,53.08,6116.35,Low Value Customers
16205.0,30,197,1830.61,71.71,82.3,70.97,7448.0,Mid Value Customers
16206.0,54,241,2597.37,61.42,85.85,78.41,7809.35,Mid Value Customers
16207.0,24,19,394.38,75.49,23.5,30.36,3507.15,Lost Customers
16208.0,44,253,3440.45,65.31,86.74,83.66,8183.15,High Value Customers
16209.0,88,67,4146.78,51.57,56.61,86.54,7231.55,Mid Value Customers
16210.0,1,259,38304.06,98.33,87.01,99.36,9550.05,Top Customers
16211.0,80,37,1086.34,53.12,40.06,57.49,5160.55,Lost Customers
16212.0,18,80,1284.56,80.18,61.49,62.35,6476.65,Low Value Customers
16213.0,78,6,159.0,53.65,7.47,11.23,1646.5,Lost Customers
16214.0,170,98,2038.25,42.36,67.15,73.39,6686.35,Low Value Customers
16215.0,80,14,242.35,53.12,17.58,18.75,2355.45,Lost Customers
16216.0,266,37,914.93,33.74,40.06,52.19,4578.35,Lost Customers
16217.0,234,19,259.39,36.68,23.5,20.06,2358.5,Lost Customers
16218.0,29,158,4343.6,72.46,77.9,87.36,8228.7,High Value Customers
16219.0,500,1,40.8,12.44,1.28,2.57,366.35,Lost Customers
16220.0,727,1,-10.17,1.11,1.28,1.25,123.8,Lost Customers
16221.0,36,241,2229.01,68.57,85.85,75.4,7751.05,Mid Value Customers
16222.0,317,145,1345.22,30.08,76.11,63.5,6227.0,Low Value Customers
16223.0,374,123,1102.35,26.39,72.16,57.81,5740.2,Lost Customers
16224.0,56,116,1616.54,61.03,70.89,67.75,6768.4,Low Value Customers
16225.0,44,305,2821.91,65.31,89.78,79.82,8063.15,High Value Customers
16226.0,202,31,672.17,39.23,35.44,43.67,4053.5,Lost Customers
16227.0,218,41,948.82,37.64,42.86,53.45,4790.15,Lost Customers
16228.0,373,55,886.16,26.62,51.64,51.04,4755.7,Lost Customers
16229.0,86,180,2835.36,51.98,80.59,79.84,7588.6,Mid Value Customers
16230.0,189,35,542.03,40.41,38.64,38.15,3863.6,Lost Customers
16231.0,378,100,1078.22,25.77,67.6,57.27,5564.4,Lost Customers
16232.0,32,108,2692.02,70.33,69.32,78.91,7474.6,Mid Value Customers
16233.0,70,79,1818.71,56.34,61.18,70.75,6571.75,Low Value Customers
16234.0,473,16,312.78,13.81,19.82,24.0,2121.75,Lost Customers
16235.0,40,122,1990.61,66.84,71.97,72.74,7162.4,Mid Value Customers
16236.0,77,20,432.2,54.02,24.71,32.83,3357.25,Lost Customers
16237.0,436,7,136.65,16.54,8.78,9.22,1018.6,Lost Customers
16238.0,422,6,63.66,18.71,7.47,3.43,693.4,Lost Customers
16239.0,56,37,1450.9,61.03,40.06,65.37,5712.6,Lost Customers
16240.0,7,142,3693.81,90.93,75.48,84.77,8290.7,High Value Customers
16241.0,9,962,4329.31,87.86,98.59,87.31,9077.65,Top Customers
16242.0,7,680,7433.3,90.93,97.13,93.5,9420.35,Top Customers
16243.0,33,51,409.1,69.88,49.29,31.22,4244.0,Lost Customers
16244.0,211,91,2579.38,38.52,65.14,78.19,6832.45,Low Value Customers
16245.0,23,93,1352.36,76.28,65.7,63.65,6615.95,Low Value Customers
16246.0,459,88,827.25,14.94,64.28,49.28,4862.9,Lost Customers
16247.0,169,16,114.56,42.5,19.82,6.89,1611.05,Lost Customers
16248.0,61,7,152.94,59.05,8.78,10.6,1732.15,Lost Customers
16249.0,52,69,1800.07,62.09,57.55,70.46,6533.15,Low Value Customers
16250.0,260,35,791.38,34.45,38.64,48.12,4322.55,Lost Customers
16251.0,511,20,128.31,11.76,24.71,8.21,1369.25,Lost Customers
16252.0,365,42,-295.09,27.71,43.63,0.57,1755.9,Lost Customers
16253.0,31,299,7276.91,70.99,89.31,93.32,8876.75,High Value Customers
16254.0,377,74,985.14,25.93,59.61,54.39,5168.7,Lost Customers
16255.0,16,514,4834.39,82.19,95.47,88.86,8984.25,High Value Customers
16256.0,257,30,1609.57,34.64,34.59,67.65,5278.05,Lost Customers
16257.0,176,2,46.95,41.7,3.05,2.74,867.7,Lost Customers
16258.0,44,345,11833.52,65.31,91.26,96.55,9027.7,Top Customers
16259.0,409,85,361.94,20.72,63.22,28.12,3754.0,Lost Customers
16260.0,50,18,1035.45,63.17,22.26,56.02,4696.45,Lost Customers
16261.0,16,163,1059.45,82.19,78.56,56.82,6714.75,Low Value Customers
16262.0,360,50,677.78,28.22,48.75,43.92,4301.4,Lost Customers
16263.0,422,21,351.01,18.71,25.91,27.28,2558.35,Lost Customers
16264.0,437,63,837.53,16.38,55.18,49.7,4634.6,Lost Customers
16265.0,8,340,6893.62,89.37,91.02,92.97,9184.5,Top Customers
16266.0,73,109,1757.95,55.08,69.52,69.89,6755.75,Low Value Customers
16267.0,590,7,186.66,7.37,8.78,13.95,1141.2,Lost Customers
16268.0,70,45,667.65,56.34,45.72,43.6,4614.7,Lost Customers
16269.0,427,54,714.59,18.05,51.2,45.29,4297.7,Lost Customers
16270.0,352,54,1141.24,28.76,51.2,58.92,5208.0,Lost Customers
16271.0,2,300,3457.07,96.7,89.41,83.79,8741.25,High Value Customers
16272.0,116,25,411.7,47.84,29.79,31.42,3339.4,Lost Customers
16273.0,647,15,336.04,4.11,18.66,25.87,2044.3,Lost Customers
16274.0,372,65,715.9,26.92,55.92,45.39,4577.85,Lost Customers
16275.0,196,111,2151.11,39.79,69.94,74.69,6803.0,Low Value Customers
16276.0,176,26,2629.39,41.7,30.7,78.66,5872.8,Lost Customers
16277.0,733,23,188.69,0.48,27.91,14.19,1624.95,Lost Customers
16278.0,22,60,1056.59,77.15,53.83,56.68,5889.55,Lost Customers
16279.0,20,350,5692.18,78.99,91.58,90.86,8929.55,High Value Customers
16280.0,724,16,238.05,1.31,19.82,18.34,1622.95,Lost Customers
16281.0,71,40,3416.52,55.88,42.17,83.44,6692.5,Low Value Customers
16282.0,339,33,1307.58,28.85,36.94,62.81,4995.5,Lost Customers
16283.0,5,593,4311.37,92.49,96.33,87.14,9069.95,Top Customers
16284.0,30,133,1029.77,71.71,73.96,55.82,6364.55,Low Value Customers
16285.0,645,31,176.9,4.24,35.44,13.15,1850.05,Lost Customers
16286.0,476,19,263.65,13.65,23.5,20.38,2030.65,Lost Customers
16287.0,169,42,1006.98,42.5,43.63,55.15,4979.65,Lost Customers
16288.0,469,7,129.85,14.18,8.78,8.4,938.1,Lost Customers
16289.0,461,22,98.81,14.87,26.89,5.27,1319.6,Lost Customers
16290.0,464,124,2069.3,14.45,72.3,73.71,6439.8,Low Value Customers
16291.0,681,1,117.72,2.4,1.28,7.24,472.6,Lost Customers
16292.0,116,67,1171.46,47.84,56.61,59.61,5694.45,Lost Customers
16293.0,8,230,4632.2,89.37,84.98,88.4,8751.95,High Value Customers
16294.0,476,8,126.05,13.65,10.01,8.03,946.7,Lost Customers
16295.0,9,79,1328.55,87.86,61.18,63.3,6634.8,Low Value Customers
16296.0,625,83,1245.97,5.2,62.53,61.16,5317.7,Lost Customers
16297.0,212,23,275.4,38.37,27.91,21.06,2571.15,Lost Customers
16298.0,22,49,1080.0,77.15,48.15,57.39,5758.2,Lost Customers
16299.0,472,13,178.65,13.89,16.36,13.3,1430.65,Lost Customers
16300.0,429,238,1392.43,17.58,85.61,64.32,6369.6,Low Value Customers
16301.0,736,6,107.33,0.24,7.47,5.96,555.5,Lost Customers
16302.0,107,12,212.82,48.99,15.05,16.09,2071.3,Lost Customers
16303.0,25,293,7823.72,74.7,89.09,93.86,8955.5,High Value Customers
16304.0,694,25,381.66,1.83,29.79,29.3,2532.65,Lost Customers
16305.0,138,22,361.22,45.57,26.89,28.07,3034.1,Lost Customers
16306.0,213,70,1162.82,38.24,57.96,59.46,5582.7,Lost Customers
16307.0,428,75,1194.92,17.82,59.98,60.2,5377.7,Lost Customers
16308.0,37,7,5120.0,68.22,8.78,89.73,6221.85,Low Value Customers
16309.0,91,44,686.67,51.18,44.93,44.31,4552.65,Lost Customers
16310.0,413,28,460.08,20.13,32.67,34.3,3168.55,Lost Customers
16311.0,17,37,616.26,81.17,40.06,41.45,4699.1,Lost Customers
16312.0,431,10,171.15,17.2,12.4,12.62,1324.1,Lost Customers
16313.0,2,16,274.15,96.7,19.82,21.04,3202.3,Lost Customers
16314.0,389,62,1491.4,23.64,54.77,65.9,5622.2,Lost Customers
16315.0,330,23,402.71,29.26,27.91,30.9,2975.7,Lost Customers
16316.0,63,304,5533.31,58.45,89.72,90.42,8541.45,High Value Customers
16317.0,119,118,2179.76,47.57,71.21,74.97,6973.2,Low Value Customers
16318.0,34,19,328.15,69.58,23.5,25.24,3136.9,Lost Customers
16319.0,217,3,404.4,37.87,4.01,30.98,2392.25,Lost Customers
16320.0,171,243,4428.85,42.25,86.06,87.7,8039.05,High Value Customers
16321.0,71,36,265.5,55.88,39.46,20.45,3146.75,Lost Customers
16322.0,0,37,326.75,100.0,40.06,25.13,4083.95,Lost Customers
16323.0,195,4,353.66,39.88,4.97,27.48,2258.7,Lost Customers
16324.0,127,111,428.68,46.72,69.94,32.63,4593.65,Lost Customers
16325.0,43,145,3463.84,65.83,76.11,83.83,7881.4,Mid Value Customers
16326.0,5,469,4706.99,92.49,94.68,88.59,9100.2,Top Customers
16327.0,13,884,10705.52,84.69,98.28,96.16,9507.55,Top Customers
16328.0,562,16,310.83,8.9,19.82,23.86,2040.4,Lost Customers
16329.0,427,104,1703.07,18.05,68.5,69.0,6120.75,Low Value Customers
16330.0,17,119,624.63,81.17,71.42,41.79,5658.6,Lost Customers
16331.0,431,34,2037.7,17.2,37.73,73.38,5425.8,Lost Customers
16332.0,27,199,1989.97,73.91,82.43,72.72,7581.15,Mid Value Customers
16333.0,7,45,26626.8,90.93,45.72,99.01,8181.1,High Value Customers
16334.0,491,54,277.48,12.87,51.2,21.14,2891.75,Lost Customers
16335.0,551,362,2747.0,9.39,92.08,79.27,7263.1,Mid Value Customers
16336.0,420,68,3517.69,19.07,57.05,84.06,6620.85,Low Value Customers
16337.0,36,10,151.05,68.57,12.4,10.4,1972.55,Lost Customers
16338.0,156,11,214.8,43.67,13.69,16.25,1959.5,Lost Customers
16339.0,283,18,109.95,32.29,22.26,6.19,1492.6,Lost Customers
16340.0,106,357,1526.06,49.24,91.84,66.46,7149.1,Mid Value Customers
16341.0,24,169,3832.29,75.49,79.34,85.34,8206.25,High Value Customers
16342.0,74,15,322.41,54.66,18.66,24.77,2742.05,Lost Customers
16343.0,15,78,687.07,83.2,60.95,44.35,5515.75,Lost Customers
16344.0,157,46,842.42,43.51,46.4,49.93,4790.8,Lost Customers
16345.0,43,108,1198.74,65.83,69.32,60.25,6380.8,Low Value Customers
16346.0,384,15,224.51,24.58,18.66,17.2,1874.5,Lost Customers
16347.0,10,345,3482.01,86.63,91.26,83.93,8653.4,High Value Customers
16348.0,31,253,1798.22,70.99,86.74,70.41,7539.6,Mid Value Customers
16349.0,290,9,53.5,31.84,11.22,2.91,974.25,Lost Customers
16350.0,20,127,2206.49,78.99,72.86,75.18,7505.55,Mid Value Customers
16351.0,332,198,3279.13,29.16,82.35,82.77,7460.25,Mid Value Customers
16352.0,17,28,494.44,81.17,32.67,35.85,4169.4,Lost Customers
16353.0,3,176,9985.93,94.77,79.98,95.84,9092.15,Top Customers
16354.0,62,140,1129.51,58.96,75.12,58.65,6363.75,Low Value Customers
16355.0,373,50,349.2,26.62,48.75,27.1,3352.3,Lost Customers
16356.0,197,60,414.42,39.65,53.83,31.62,3948.75,Lost Customers
16357.0,32,47,868.37,70.33,46.95,50.69,5251.4,Lost Customers
16358.0,0,155,2917.1,100.0,77.51,80.49,8252.25,High Value Customers
16359.0,6,130,2379.4,91.94,73.47,76.57,7794.55,Mid Value Customers
16360.0,4,645,3411.69,93.18,96.88,83.41,8891.65,High Value Customers
16361.0,9,104,896.66,87.86,68.5,51.5,6205.4,Low Value Customers
16362.0,31,100,841.74,70.99,67.6,49.87,5835.7,Lost Customers
16363.0,52,5,109.36,62.09,6.13,6.14,1452.95,Lost Customers
16364.0,11,52,707.04,85.58,49.87,44.97,5253.15,Lost Customers
16365.0,17,125,3296.8,81.17,72.44,82.88,7949.15,Mid Value Customers
16366.0,18,78,1548.13,80.18,60.95,66.78,6704.1,Low Value Customers
16367.0,36,223,1362.4,68.57,84.51,63.88,7077.25,Mid Value Customers
16368.0,1,90,640.21,98.33,64.84,42.43,5753.8,Lost Customers
16369.0,17,169,2664.81,81.17,79.34,78.81,7932.3,Mid Value Customers
